id,last_scraped,host_id,host_listings_count,host_total_listings_count,availability_365,number_of_reviews,number_of_reviews_ltm,review_scores_rating,reviews_per_month,neighbourhood_cleansed,host_is_superhost,host_since,host_response_time,host_response_rate,property_type,room_type,accommodates,bathrooms,bedrooms,beds,price,availability_30,availability_60,availability_90,Wifi,Smoke alarm,Carbon monoxide alarm,Kitchen,Essentials,Hangers,Iron,Hair dryer,Heating,Hot water,Refrigerator,Microwave,Shampoo,Dishes and silverware,Cooking basics,Bed linens,Air conditioning,Long term stays allowed,Self check-in,Fire extinguisher,previous_scraped_date,entrant_host,book_365,new_review,new_book
567399516598733384,2023-03-19,224829568,24,102,312,64,9,4.79,1.05,Fenway,f,2018-11-08,within an hour,98%,Entire rental unit,Entire home/apt,6,0.0,3.0,3.0,532,10,32,54,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2022-12-21,0,53,-3.0,-86.0
568692279938660404,2023-03-19,107434423,4807,5358,229,0,0,0.0,0.0,Downtown,f,2016-12-16,within an hour,100%,Entire rental unit,Entire home/apt,2,0.0,1.0,1.0,197,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,2022-12-21,0,136,0.0,95.0
568694788908431933,2023-03-19,107434423,4807,5358,300,0,0,0.0,0.0,South End,f,2016-12-16,within an hour,100%,Entire rental unit,Entire home/apt,2,0.0,1.0,1.0,199,0,0,25,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,2022-12-21,0,65,0.0,60.0
569402295823866723,2023-03-19,107434423,4807,5358,217,0,0,0.0,0.0,Allston,f,2016-12-16,within an hour,100%,Entire rental unit,Entire home/apt,4,0.0,2.0,2.0,194,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,2022-12-21,0,148,0.0,95.0
569407505309687319,2023-03-19,107434423,4807,5358,338,0,0,0.0,0.0,Downtown,f,2016-12-16,within an hour,100%,Entire rental unit,Entire home/apt,2,0.0,1.0,1.0,212,3,33,63,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,2022-12-21,0,27,0.0,-106.0
570124822555104459,2023-03-19,230047699,1,2,251,65,65,4.89,5.34,Back Bay,t,2018-12-10,within an hour,100%,Entire loft,Entire home/apt,6,0.0,2.0,3.0,599,14,28,41,0,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1,0,1,1,1,2022-12-21,0,114,-19.0,12.0
570980045884661327,2023-03-19,446952127,1,2,134,92,90,4.78,7.42,Brighton,t,2022-02-26,within an hour,100%,Entire rental unit,Entire home/apt,6,0.0,1.0,4.0,100,12,29,46,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,0,1,1,1,2022-12-21,0,231,-31.0,3.0
571172418540857039,2023-03-19,64025178,1,6,159,36,36,4.81,3.02,Dorchester,t,2016-03-22,within an hour,100%,Entire rental unit,Entire home/apt,5,0.0,3.0,3.0,199,25,51,72,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,2022-12-21,0,206,-10.0,20.0
571845113465671243,2023-03-19,373675137,95,211,139,0,0,0.0,0.0,Beacon Hill,f,2020-10-28,within an hour,100%,Entire rental unit,Entire home/apt,3,0.0,3.0,3.0,110,18,48,62,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,2022-12-21,0,226,-1.0,3.0
571988432134426101,2023-03-19,373675137,95,211,94,1,1,5.0,0.09,Beacon Hill,f,2020-10-28,within an hour,100%,Entire rental unit,Entire home/apt,2,0.0,1.0,2.0,75,0,3,17,1,0,0,1,1,1,0,0,0,1,0,0,1,1,1,1,0,0,0,0,2022-12-21,0,271,-2.0,82.0
573001187522927612,2023-03-20,409684302,38,117,312,1,1,5.0,0.13,South End,f,2021-06-28,within an hour,100%,Entire rental unit,Entire home/apt,2,0.0,0.0,1.0,271,10,24,42,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,2022-12-21,0,53,0.0,42.0
573071443078847367,2023-03-20,107434423,4807,5358,0,0,0,0.0,0.0,Allston,f,2016-12-16,within an hour,100%,Entire rental unit,Entire home/apt,2,0.0,1.0,1.0,231,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,2022-12-21,0,365,0.0,0.0
573072034648033150,2023-03-19,107434423,4807,5358,324,0,0,0.0,0.0,South End,f,2016-12-16,within an hour,100%,Entire rental unit,Entire home/apt,2,0.0,0.0,1.0,183,0,19,49,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,2022-12-21,0,41,0.0,31.0
573397879029683911,2023-03-19,331225367,90,103,138,40,38,4.65,3.22,South End,t,2020-01-27,within an hour,100%,Entire rental unit,Entire home/apt,2,0.0,0.0,1.0,145,23,48,67,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1,0,1,1,0,2022-12-21,0,227,-11.0,-75.0
573888797577982081,2023-03-19,814298,79,127,111,15,15,3.73,1.29,South Boston,f,2011-07-13,within an hour,99%,Private room in rental unit,Private room,2,0.0,1.0,1.0,107,27,57,87,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,0,0,1,1,2022-12-21,0,254,-1.0,-55.0
574763198852585805,2023-03-19,31340713,60,117,260,1,1,5.0,0.13,Brighton,f,2015-04-16,within an hour,100%,Entire rental unit,Entire home/apt,4,0.0,1.0,1.0,150,8,8,8,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,0,1,2022-12-21,0,105,-1.0,23.0
575165434168387705,2023-03-19,107434423,4807,5358,309,0,0,0.0,0.0,Allston,f,2016-12-16,within an hour,100%,Entire rental unit,Entire home/apt,2,0.0,1.0,1.0,152,0,4,34,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,2022-12-21,0,56,0.0,0.0
575165718313349575,2023-03-19,107434423,4807,5358,321,0,0,0.0,0.0,West Roxbury,f,2016-12-16,within an hour,100%,Entire rental unit,Entire home/apt,4,0.0,2.0,2.0,196,0,16,46,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,2022-12-21,0,44,0.0,0.0
575166206846071221,2023-03-19,107434423,4807,5358,321,1,1,3.0,0.12,West Roxbury,f,2016-12-16,within an hour,100%,Entire rental unit,Entire home/apt,4,0.0,2.0,2.0,195,0,16,46,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,2022-12-21,0,44,0.0,0.0
575194687782661541,2023-03-20,409684302,38,117,312,15,14,4.6,1.2,South End,f,2021-06-28,within an hour,100%,Entire rental unit,Entire home/apt,2,0.0,0.0,1.0,140,10,24,42,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,2022-12-21,0,53,-5.0,42.0
575197158772194981,2023-03-20,409684302,38,117,308,42,40,4.79,3.37,South End,f,2021-06-28,within an hour,100%,Entire rental unit,Entire home/apt,2,0.0,0.0,1.0,191,17,31,56,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,2022-12-21,0,57,-6.0,30.0
575336189867925920,2023-03-19,814298,79,127,77,3,2,4.0,0.24,South Boston,f,2011-07-13,within an hour,99%,Private room in serviced apartment,Private room,2,0.0,1.0,1.0,130,15,36,53,1,1,1,1,1,1,0,1,0,0,0,0,1,1,1,1,0,0,1,1,2022-12-21,0,288,0.0,-35.0
575375554573801359,2023-03-19,59224820,1,1,169,13,13,5.0,2.0,Dorchester,t,2016-02-17,within an hour,100%,Entire condo,Entire home/apt,4,0.0,2.0,2.0,150,0,8,10,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,2022-12-21,0,196,-12.0,14.0
575446939554069001,2023-03-19,266312920,60,101,260,0,0,0.0,0.0,Brighton,f,2019-06-04,within an hour,100%,Entire rental unit,Entire home/apt,4,0.0,1.0,1.0,150,8,8,8,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1,1,1,0,1,2022-12-21,0,105,0.0,23.0
576330061675822951,2023-03-19,380867321,2,2,312,4,4,5.0,0.45,West Roxbury,f,2020-12-20,within a few hours,100%,Private room in home,Private room,1,0.0,1.0,1.0,58,8,38,68,1,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,2022-12-21,0,53,-1.0,-5.0
577093755825945609,2023-03-19,232009663,7,12,247,2,1,5.0,0.16,Beacon Hill,t,2018-12-22,within a day,100%,Private room in condo,Private room,1,0.0,1.0,1.0,114,0,0,28,1,1,1,1,0,0,1,1,1,0,1,0,0,1,1,0,0,0,1,0,2022-12-21,0,118,0.0,27.0
577267305218637550,2023-03-19,8441226,8,12,302,56,56,4.89,4.79,Allston,t,2013-08-26,within an hour,98%,Entire condo,Entire home/apt,8,0.0,3.0,4.0,205,9,24,37,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,2022-12-21,0,63,-8.0,-248.0
577524733457245107,2023-03-20,122377513,385,796,0,3,3,3.67,0.26,Jamaica Plain,f,2017-03-24,within an hour,100%,Entire condo,Entire home/apt,4,0.0,2.0,2.0,197,0,0,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,1,2022-12-21,0,365,0.0,0.0
577559184783487910,2023-03-20,814298,79,127,96,7,7,4.0,0.65,South Boston,f,2011-07-13,within an hour,99%,Private room in rental unit,Private room,2,0.0,1.0,1.0,106,26,49,73,1,1,1,1,1,1,0,0,0,1,0,0,1,1,1,1,0,0,1,1,2022-12-21,0,269,-2.0,-37.0
577611339928669096,2023-03-19,814298,79,127,98,13,13,3.77,1.13,South Boston Waterfront,f,2011-07-13,within an hour,99%,Private room in rental unit,Private room,2,0.0,1.0,1.0,115,24,48,74,1,1,1,1,1,1,0,0,0,1,0,0,1,1,1,0,0,0,1,1,2022-12-21,0,267,-1.0,-45.0
577685294725125045,2023-03-20,814298,79,127,82,17,17,3.88,1.41,South Boston,f,2011-07-13,within an hour,99%,Private room in rental unit,Private room,2,0.0,1.0,1.0,108,19,40,62,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,2022-12-21,0,283,-3.0,-25.0
577711068119608643,2023-03-19,814298,79,127,102,19,19,3.89,1.58,South Boston Waterfront,f,2011-07-13,within an hour,99%,Private room in rental unit,Private room,2,0.0,1.0,1.0,118,23,48,78,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,2022-12-21,0,263,-1.0,-51.0
578114881460921853,2023-03-19,107434423,4807,5358,210,0,0,0.0,0.0,Back Bay,f,2016-12-16,within an hour,100%,Entire rental unit,Entire home/apt,2,0.0,0.0,1.0,173,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,2022-12-21,0,155,0.0,-210.0
578117391619038483,2023-03-19,107434423,4807,5358,321,0,0,0.0,0.0,Roxbury,f,2016-12-16,within an hour,100%,Entire rental unit,Entire home/apt,2,0.0,0.0,1.0,176,0,16,46,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,2022-12-21,0,44,0.0,2.0
578364200954146940,2023-03-19,814298,79,127,101,3,3,3.0,0.26,South Boston Waterfront,f,2011-07-13,within an hour,99%,Entire rental unit,Entire home/apt,2,0.0,1.0,1.0,114,26,47,77,1,1,1,1,0,0,1,1,1,0,1,1,0,1,1,1,1,0,1,0,2022-12-21,0,264,-2.0,-45.0
578392527449087828,2023-03-19,814298,79,127,175,17,17,4.53,1.78,South Boston,f,2011-07-13,within an hour,99%,Private room in rental unit,Private room,2,0.0,1.0,1.0,151,26,49,79,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,2022-12-21,0,190,-2.0,-121.0
578476906298443845,2023-03-19,331225367,90,103,152,20,20,4.9,1.88,South End,t,2020-01-27,within an hour,100%,Entire rental unit,Entire home/apt,2,0.0,0.0,1.0,134,25,48,78,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,2022-12-21,0,213,0.0,0.0
578829581723459472,2023-03-19,107434423,4807,5358,90,0,0,0.0,0.0,Back Bay,f,2016-12-16,within an hour,100%,Entire rental unit,Entire home/apt,2,0.0,1.0,1.0,220,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,2022-12-21,0,275,0.0,95.0
578946346482183711,2023-03-19,331225367,90,103,111,17,17,4.88,1.5,South End,t,2020-01-27,within an hour,100%,Entire rental unit,Entire home/apt,2,0.0,0.0,1.0,110,0,5,35,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1,0,0,2022-12-21,0,254,-2.0,91.0
578997260391302435,2023-03-19,814298,79,127,97,14,14,3.86,1.2,South Boston,f,2011-07-13,within an hour,99%,Entire rental unit,Entire home/apt,2,0.0,1.0,1.0,115,21,48,73,1,1,1,1,0,0,1,1,1,0,1,1,0,1,1,1,1,0,1,0,2022-12-21,0,268,-2.0,-45.0
579003720446743556,2023-03-20,814298,79,127,85,21,21,4.43,2.13,South Boston,f,2011-07-13,within an hour,99%,Private room in rental unit,Private room,2,0.0,1.0,1.0,121,17,40,62,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,2022-12-21,0,280,-6.0,-37.0
579012272657499009,2023-03-19,814298,79,127,95,9,9,3.78,0.89,South Boston,f,2011-07-13,within an hour,99%,Private room in rental unit,Private room,2,0.0,1.0,1.0,121,17,41,71,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,2022-12-21,0,270,0.0,-34.0
579027527508830274,2023-03-19,814298,79,127,87,25,25,4.32,2.07,South Boston,f,2011-07-13,within an hour,99%,Private room in rental unit,Private room,2,0.0,1.0,1.0,120,19,40,63,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,2022-12-21,0,278,-3.0,-37.0
579090542684624459,2023-03-19,28362520,4,4,25,2,2,5.0,0.17,Allston,t,2015-02-25,within an hour,100%,Entire home,Entire home/apt,4,0.0,1.0,2.0,111,5,18,25,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,2022-12-21,0,340,-2.0,-14.0
579138346910121164,2023-03-19,814298,79,127,102,9,9,3.89,0.79,South Boston,f,2011-07-13,within an hour,99%,Private room in rental unit,Private room,2,0.0,1.0,1.0,114,26,50,78,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,2022-12-21,0,263,-2.0,-48.0
579155637396199837,2023-03-20,814298,79,127,78,15,15,4.2,1.43,South Boston,f,2011-07-13,within an hour,99%,Private room in rental unit,Private room,2,0.0,1.0,1.0,125,11,30,55,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,2022-12-21,0,287,-2.0,-42.0
579173215696247499,2023-03-19,814298,79,127,65,13,13,4.08,1.16,South Boston,f,2011-07-13,within an hour,99%,Private room in rental unit,Private room,2,0.0,1.0,1.0,120,10,30,42,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,2022-12-21,0,300,-2.0,-19.0
579663257489291633,2023-03-19,914769,7,11,105,44,44,4.89,3.68,Downtown,t,2011-08-03,within an hour,100%,Entire rental unit,Entire home/apt,3,0.0,0.0,2.0,254,12,20,31,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,0,2022-12-21,0,260,-5.0,-23.0
580336513335041407,2023-03-20,107434423,4807,5358,260,0,0,0.0,0.0,Chinatown,f,2016-12-16,within an hour,100%,Entire rental unit,Entire home/apt,2,0.0,1.0,1.0,205,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,2022-12-21,0,105,0.0,58.0
580339548657084895,2023-03-20,107434423,4807,5358,16,0,0,0.0,0.0,Chinatown,f,2016-12-16,within an hour,100%,Entire rental unit,Entire home/apt,2,0.0,1.0,1.0,262,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,2022-12-21,0,349,0.0,94.0
580339876979371264,2023-03-20,107434423,4807,5358,278,0,0,0.0,0.0,Chinatown,f,2016-12-16,within an hour,100%,Entire rental unit,Entire home/apt,2,0.0,1.0,1.0,220,0,0,3,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,2022-12-21,0,87,0.0,40.0
580340188480812217,2023-03-20,107434423,4807,5358,288,0,0,0.0,0.0,Chinatown,f,2016-12-16,within an hour,100%,Entire rental unit,Entire home/apt,2,0.0,1.0,1.0,220,0,0,13,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,2022-12-21,0,77,0.0,38.0
580342069798808551,2023-03-20,107434423,4807,5358,339,0,0,0.0,0.0,Chinatown,f,2016-12-16,within an hour,100%,Entire rental unit,Entire home/apt,2,0.0,1.0,1.0,211,4,34,64,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,2022-12-21,0,26,0.0,-108.0
580442259470637184,2023-03-19,413242892,2,5,189,114,114,4.83,9.37,Downtown,f,2021-07-16,within an hour,100%,Entire rental unit,Entire home/apt,2,0.0,1.0,1.0,244,27,53,83,1,1,0,0,1,1,1,1,1,0,0,0,0,0,0,1,1,1,0,0,2022-12-21,0,176,-43.0,175.0
580524519215857438,2023-03-19,31340713,60,117,338,1,1,5.0,0.15,Roxbury,f,2015-04-16,within an hour,100%,Entire rental unit,Entire home/apt,4,0.0,2.0,3.0,254,3,33,63,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,2022-12-21,0,27,-8.0,20.0
581151517001058166,2023-03-19,116464490,1,2,113,34,34,4.71,3.3,Dorchester,f,2017-02-15,within an hour,90%,Entire rental unit,Entire home/apt,5,0.0,2.0,4.0,206,13,33,49,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2022-12-21,0,252,-15.0,-75.0
581203675672727339,2023-03-19,108724738,7,8,296,59,59,4.59,4.86,Roxbury,f,2016-12-27,within an hour,100%,Entire rental unit,Entire home/apt,4,0.0,2.0,2.0,221,11,27,44,1,1,1,1,1,0,1,1,0,1,1,1,0,1,1,1,0,1,1,1,2022-12-21,0,69,-14.0,-6.0
581845796863943366,2023-03-19,190891355,5,6,61,24,24,4.71,3.2,Allston,f,2018-05-21,within an hour,100%,Private room in home,Private room,2,0.0,1.0,1.0,56,15,38,61,1,1,1,1,1,0,0,1,0,1,1,1,0,1,1,0,1,0,0,1,2022-12-21,0,304,-18.0,-55.0
582493249514517431,2023-03-19,20857768,39,92,89,1,1,5.0,0.09,South Boston Waterfront,t,2014-09-02,within a day,100%,Entire serviced apartment,Entire home/apt,2,0.0,0.0,1.0,170,29,59,89,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,0,1,0,2022-12-21,0,276,-1.0,-29.0
582593252621405701,2023-03-20,814298,79,127,101,17,17,4.0,1.45,South Boston,f,2011-07-13,within an hour,99%,Private room in serviced apartment,Private room,2,0.0,1.0,1.0,106,25,48,78,1,1,1,1,1,1,0,0,0,1,0,0,1,1,1,1,0,0,1,1,2022-12-21,0,264,0.0,-52.0
582613302102919663,2023-03-19,10647949,1,1,232,0,0,0.0,0.0,East Boston,f,2013-12-16,within a few hours,100%,Entire condo,Entire home/apt,4,0.0,2.0,2.0,210,2,2,2,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,2022-12-21,0,133,0.0,27.0
583153071300551820,2023-03-19,107434423,4807,5358,281,1,1,5.0,0.19,Allston,f,2016-12-16,within an hour,100%,Entire rental unit,Entire home/apt,4,0.0,2.0,2.0,189,0,0,6,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,2022-12-21,0,84,0.0,22.0
583160151687130916,2023-03-19,275849638,51,61,336,64,62,4.83,5.22,Fenway,f,2019-07-13,within an hour,100%,Entire serviced apartment,Entire home/apt,2,0.0,1.0,1.0,179,4,31,61,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,2022-12-21,0,29,-16.0,2.0
583390764682581251,2023-03-19,814298,79,127,110,23,23,4.13,1.9,South Boston,f,2011-07-13,within an hour,99%,Private room in serviced apartment,Private room,2,0.0,1.0,1.0,110,29,56,86,1,1,1,1,1,1,0,0,0,1,0,0,1,1,1,1,0,0,1,1,2022-12-21,0,255,-3.0,-47.0
583490014198341479,2023-03-19,814298,79,127,107,13,13,3.0,1.08,South Boston,f,2011-07-13,within an hour,99%,Private room in serviced apartment,Private room,2,0.0,1.0,1.0,106,29,53,83,1,1,1,1,1,1,0,0,0,1,0,0,1,1,1,1,1,0,1,1,2022-12-21,0,258,0.0,-48.0
584121613432884934,2023-03-19,814298,79,127,98,14,14,3.86,1.16,South Boston,f,2011-07-13,within an hour,99%,Private room in serviced apartment,Private room,2,0.0,1.0,1.0,108,24,49,75,1,1,1,1,1,1,0,0,0,1,0,0,1,1,1,1,1,0,1,1,2022-12-21,0,267,-2.0,-42.0
584157763155247644,2023-03-19,814298,79,127,185,8,8,3.75,0.8,South Boston,f,2011-07-13,within an hour,99%,Private room in rental unit,Private room,2,0.0,1.0,1.0,147,29,59,89,1,1,1,1,1,1,0,0,0,1,0,0,1,1,1,1,1,0,1,1,2022-12-21,0,180,-2.0,-132.0
584190883522728049,2023-03-19,814298,79,127,83,17,17,4.59,1.51,South Boston,f,2011-07-13,within an hour,99%,Private room in serviced apartment,Private room,2,0.0,1.0,2.0,110,18,39,62,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,0,0,1,1,2022-12-21,0,282,-3.0,-23.0
584203970762003741,2023-03-20,156575751,3,5,48,0,0,0.0,0.0,Mattapan,t,2017-10-28,within an hour,98%,Private room in home,Private room,2,0.0,1.0,1.0,24,12,12,13,1,1,1,0,1,1,1,1,1,1,0,1,1,1,0,1,1,0,0,1,2022-12-21,0,317,-10.0,48.0
584760167879327211,2023-03-19,411294872,7,8,270,78,78,4.97,6.54,Fenway,t,2021-07-06,within an hour,100%,Private room in home,Private room,2,0.0,1.0,1.0,198,12,30,46,1,1,1,0,1,0,1,1,1,0,0,0,1,0,0,0,1,0,0,1,2022-12-21,0,95,-24.0,-67.0
584771737540454016,2023-03-19,814298,79,127,84,33,33,4.3,2.74,South Boston,f,2011-07-13,within an hour,99%,Private room in serviced apartment,Private room,2,0.0,1.0,1.0,119,18,42,61,1,1,1,1,1,1,0,0,0,1,0,0,1,1,1,1,1,0,1,1,2022-12-21,0,281,-6.0,-28.0
584814729815184984,2023-03-20,814298,79,127,91,17,17,3.82,1.41,South Boston,f,2011-07-13,within an hour,99%,Private room in serviced apartment,Private room,2,0.0,1.0,1.0,106,16,38,68,1,1,1,1,1,1,0,0,0,1,0,0,1,1,1,1,1,0,1,1,2022-12-21,0,274,-3.0,-43.0
584818002913089374,2023-03-19,266312920,60,101,338,0,0,0.0,0.0,Roxbury,f,2019-06-04,within an hour,100%,Entire rental unit,Entire home/apt,4,0.0,2.0,2.0,256,3,33,63,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2022-12-21,0,27,0.0,20.0
584823910467802819,2023-03-19,130680380,7,17,72,4,4,4.75,0.47,North End,f,2017-05-17,within an hour,86%,Entire rental unit,Entire home/apt,4,0.0,2.0,2.0,94,14,30,60,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2022-12-21,0,293,-2.0,271.0
584864243418353113,2023-03-19,814298,79,127,105,10,10,4.0,0.9,South Boston,f,2011-07-13,within an hour,99%,Private room in serviced apartment,Private room,2,0.0,1.0,1.0,108,29,51,81,1,1,1,1,1,1,0,0,0,1,0,0,1,1,1,1,1,0,1,1,2022-12-21,0,260,-2.0,-40.0
585228758807996843,2023-03-19,107434423,4807,5358,177,0,0,0.0,0.0,North End,f,2016-12-16,within an hour,100%,Entire rental unit,Entire home/apt,4,0.0,2.0,2.0,205,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,2022-12-21,0,188,0.0,95.0
585231785977398127,2023-03-19,107434423,4807,5358,223,1,1,5.0,0.11,Downtown,f,2016-12-16,within an hour,100%,Entire rental unit,Entire home/apt,2,0.0,0.0,1.0,178,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,2022-12-21,0,142,0.0,95.0
585232346497472151,2023-03-19,107434423,4807,5358,340,0,0,0.0,0.0,Downtown,f,2016-12-16,within an hour,100%,Entire rental unit,Entire home/apt,2,0.0,1.0,1.0,209,5,35,65,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,2022-12-21,0,25,-1.0,25.0
587069521753451150,2023-03-19,814298,79,127,95,9,9,3.67,0.77,South Boston,f,2011-07-13,within an hour,99%,Entire rental unit,Entire home/apt,2,0.0,1.0,1.0,116,20,50,71,1,0,0,1,0,0,1,1,0,0,1,1,0,0,1,1,1,0,1,0,2022-12-21,0,270,-7.0,-36.0
587083293351063385,2023-03-19,814298,79,127,106,13,13,4.54,1.21,South Boston,f,2011-07-13,within an hour,99%,Private room in serviced apartment,Private room,2,0.0,1.0,2.0,106,29,52,82,1,1,1,1,1,1,0,1,0,1,0,0,1,0,1,1,1,0,1,1,2022-12-21,0,259,-2.0,-40.0
587471406863973740,2023-03-19,428724673,4,4,202,18,18,4.78,1.71,Roslindale,t,2021-10-24,within an hour,100%,Entire loft,Entire home/apt,4,0.0,1.0,2.0,127,6,15,31,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,2022-12-21,0,163,-8.0,14.0
587629587154010008,2023-03-19,3637081,19,37,349,6,6,4.67,0.53,North End,f,2012-09-21,within an hour,99%,Entire condo,Entire home/apt,3,0.0,1.0,2.0,173,19,44,74,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,2022-12-21,0,16,-3.0,4.0
588382556774589566,2023-03-20,409684302,38,117,310,7,7,4.57,0.6,South End,f,2021-06-28,within an hour,100%,Entire rental unit,Entire home/apt,2,0.0,0.0,1.0,146,10,15,37,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,2022-12-21,0,55,-6.0,40.0
589710523815430887,2023-03-19,45824409,2,6,13,23,23,4.91,2.02,Roxbury,t,2015-10-05,within an hour,100%,Private room in townhouse,Private room,2,0.0,1.0,1.0,109,1,8,8,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,2022-12-21,0,352,-3.0,51.0
589755108125958939,2023-03-19,89328922,9,9,82,35,35,4.77,3.06,Dorchester,t,2016-08-11,within an hour,100%,Private room in rental unit,Private room,1,0.0,1.0,1.0,66,22,52,82,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,1,0,2022-12-21,0,283,-18.0,73.0
592635565577244428,2023-03-20,107434423,4807,5358,315,0,0,0.0,0.0,Downtown,f,2016-12-16,within an hour,100%,Entire rental unit,Entire home/apt,2,0.0,1.0,1.0,194,0,10,40,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,2022-12-21,0,50,0.0,-22.0
592638086409776058,2023-03-19,107434423,4807,5358,0,0,0,0.0,0.0,Downtown,f,2016-12-16,within an hour,100%,Entire rental unit,Entire home/apt,2,0.0,1.0,1.0,239,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,2022-12-21,0,365,0.0,293.0
593467526439716295,2023-03-20,14381568,2,3,0,4,4,5.0,0.47,Roslindale,t,2014-04-16,within an hour,100%,Entire home,Entire home/apt,5,0.0,3.0,3.0,353,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,2022-12-21,0,365,0.0,0.0
